location_type,parent_station,stop_code,stop_desc,stop_id,stop_lat,stop_lon,stop_name,stop_timezone,stop_url,wheelchair_boarding,zone_id
,,,"",4203,12.976408,77.726925,"Vaidehi Hospital",,,,,
,,,"",2432,12.8895522620285,77.4857132469213,"Konasandra",,,,,
,,,"",3729,12.753186927065,77.7307019328991,"Shettihalli",,,,,
,,,"",3728,12.8115051249128,77.3683346747328,"Shettigowdana Doddi",,,,,
,,,"",3727,13.1790370572165,77.6667110753519,"Shettigere Chikkajala",,,,,
,,,"",2439,13.1554972709663,77.7300895290959,"Kondenahalli Gate",,,,,
,,,"",3726,13.1791338421514,77.6666958687668,"Shettigere",,,,,
,,,"",4212,12.9557211411598,77.766398079864,"Valepura",,,,,
,,,"",2441,12.8899016403227,77.6397098246745,"Koodlu Gate",,,,,
,,,"",4211,12.8522797078272,77.5302445615843,"Vajramuneshwara Temple",,,,,
,,,"",2440,12.8541179001,77.6661175769,"Konnappana Agrahara",,,,,
,,,"",4210,12.86396278,77.53234173,"Vajramuneshwara Gate",,,,,
,,,"",4217,12.954988202367,77.3124811427861,"Varadenhalli Hand Post",,,,,
,,,"",3712,12.9614690330096,77.3250355592021,"Shanubhoganahalli Magadi Road",,,,,
,,,"",2424,12.873894,77.733672,"Kommasandra Gate",,,,,
,,,"",4218,12.8774218541,77.4901650846,"Varahasandra",,,,,
,,,"",3711,12.8267725550768,77.5613825767287,"Shanubhoganahalli",,,,,
,,,"",2425,12.8854219631679,77.5669875116586,"Konanakunte",,,,,
,,,"",4219,13.03024,77.68501,"Varanasi",,,,,
,,,"",3714,12.7920887630992,77.4387924684536,"Shanumangala Cross",,,,,
,,,"",2426,12.89003185,77.56409231,"Konanakunte Cross",,,,,
,,,"",3713,12.7949770584193,77.4317399133573,"Shanumangala",,,,,
,,,"",2427,12.89070679,77.56459892,"Konanakunte Cross Kanakapura Road",,,,,
,,,"",4213,12.9469673764695,77.7677883222841,"Vallepura Gate",,,,,
,,,"",2420,12.8911673037337,77.4130576903688,"Koluru Ramohalli Road",,,,,
,,,"",4214,12.854412,77.509873,"Valley School",,,,,
,,,"",2421,13.1649906217036,77.5216843114102,"Koluvarayanahalli",,,,,
,,,"",4215,12.95642557,77.62114466,"Vannarapete",,,,,
,,,"",3710,12.8266414348,77.5613695197,"Shanubhogana Halli",,,,,
,,,"",2422,12.930078380343,77.4650941430803,"Kommagatta",,,,,
,,,"",4216,12.960815,77.312358,"Varadenahalli",,,,,
,,,"",2423,12.8607389331,77.7414257918,"Kommasandra",,,,,
,,,"",3719,13.0132969363323,77.7611257256177,"Shegehalli",,,,,
,,,"",3716,13.09759,77.58419,"Sharavathi Hotel",,,,,
,,,"",2428,12.8830817718101,77.5697301448496,"Konanakunte New Bank colony Kanakapura Road",,,,,
,,,"",3715,13.04581,77.5412,"Sharada Nagara",,,,,
,,,"",2429,12.85391,77.66586,"Konappana Agarahara",,,,,
,,,"",3718,13.1716409884,77.4360178225,"Shastri Palya",,,,,
,,,"",3717,12.9242411535,77.5734716468,"Shasthri Bekary",,,,,
,,,"",4221,12.940285016946,77.7472048596711,"Varthuru",,,,,
,,,"",4220,12.942718597732,77.7469482609188,"Varthoor College",,,,,
,,,"",4223,12.95695765,77.74543921,"Varthuru Kodi",,,,,
,,,"",2430,12.8548020311,77.6650205534,"Konappana Agrahara",,,,,
,,,"",4222,12.9401496461394,77.7473472727517,"Varthuru Gandhi Circle",,,,,
,,,"",4226,12.99303303,77.59523844,"Vasantanagara Ambedker Bhavan",,,,,
,,,"",3743,13.0139,77.48908,"Shiva Bar",,,,,
,,,"",2455,12.9413084686,77.6210900769,"Koramangala Police Station",,,,,
,,,"",4227,12.9928978251895,77.5950896958273,"VASANTHA NAGAR",,,,,
,,,"",3742,12.93203937,77.48782169,"Shirke KHB Quarters",,,,,
,,,"",2456,12.940398,77.625145,"Koramangala TTMC",,,,,
,,,"",4224,12.9377828725,77.7462798357,"Varthuru Police Station",,,,,
,,,"",3741,12.931298,77.487591,"Shirke Bus Stand",,,,,
,,,"",2453,12.92573,77.620296,"Koramangala Kendriya Sadan",,,,,
,,,"",4225,12.9928472677636,77.5950101467936,"Vasantanagar",,,,,
,,,"",3740,12.88348,77.6063,"Shiridi Sai Temple BDA 80ft RD",,,,,
,,,"",2454,12.925688,77.620274,"Koramangala Kendriya Sadana",,,,,
,,,"",3747,13.1339629551878,77.5146555185185,"Shivakote",,,,,
,,,"",2459,12.732698,77.583086,"Koratageredoddi Bannerghatta",,,,,
,,,"",3746,13.0594018577865,77.4488058578092,"Shivajyothi Nagara",,,,,
,,,"",4228,12.99271569,77.59496712,"Vasantha Nagara",,,,,
,,,"",3745,12.98368012,77.6035693,"Shivajinagar Bus Station",,,,,
,,,"",2457,12.9278939869,77.621227121,"Koramangala Water Tank",,,,,
,,,"",4229,12.99286195,77.59507843,"Vasantha Nagara Ambedkar Bhavan",,,,,
,,,"",3744,12.9274650474922,77.8499854089547,"Shiva Ittige Factory",,,,,
,,,"",2458,12.944617,77.623458,"Koramangla National Games Village",,,,,
,,,"",3749,12.988860582832,77.546848324695,"Shivanahalli 4th Main",,,,,
,,,"",3748,12.722739,77.573199,"Shivanahalli",,,,,
,,,"",4230,12.99291601,77.59512713,"Vasantha Nagara Temple",,,,,
,,,"",4234,12.7978551350665,77.5210505392677,"Vasudevapura",,,,,
,,,"",2463,13.06156724,77.64892223,"Kothnuru Bagalur Road",,,,,
,,,"",4233,12.99363,77.59564,"Vasanthnagara",,,,,
,,,"",3750,12.98717,77.5787,"Shivananda store",,,,,
,,,"",2462,12.998209,77.332354,"Kothaganahalli",,,,,
,,,"",4232,12.896358215994,77.5521097812413,"Vasanthapura",,,,,
,,,"",2461,13.0204954810901,77.6761487718192,"Koshys Hospitals",,,,,
,,,"",4231,13.0262131244,77.5890960172,"Vasanthappa Block",,,,,
,,,"",2460,13.188411,77.958413,"Korati",,,,,
,,,"",4235,12.7991050106909,77.5118067338784,"Vasudevapura School",,,,,
,,,"",3730,12.9856151051454,77.549175127804,"Shettihalli Cross",,,,,
,,,"",2442,12.8884096408378,77.8014685895257,"Koothaganahalli",,,,,
,,,"",4236,12.9192183800173,77.5421946029847,"VB BAKERY",,,,,
,,,"",2443,12.804215,77.626517,"Koppa",,,,,
,,,"",4237,12.938006,77.533548,"Veerabhadra Nagara",,,,,
,,,"",3732,13.0503069655162,77.5253639095934,"Shetty halli  cross",,,,,
,,,"",2444,12.7965,77.6159,"Koppa Gate Bannergatta Road",,,,,
,,,"",4238,12.93804,77.533704,"Veerabhadra Nagra",,,,,
,,,"",3731,13.064731406,77.5172786135,"Shettty Halli",,,,,
,,,"",2445,12.9961186554,77.7837379742,"Koraluru",,,,,
,,,"",4239,12.938712,77.533688,"Veerabhadranagar",,,,,
,,,"",3734,12.8339214984402,77.655756354399,"Shikaripalya",,,,,
,,,"",2446,12.92482847,77.63459642,"Koramangala",,,,,
,,,"",3733,13.0500598066,77.5254900288,"Shetty Halli Cross",,,,,
,,,"",2447,12.937434,77.626747,"Koramangala 80 feet ROAD",,,,,
,,,"",3736,13.0377304439068,77.6505419479068,"Shilpa Bakery",,,,,
,,,"",2448,12.93683,77.626471,"Koramangala 80ft road",,,,,
,,,"",3735,12.838972,77.658935,"Shikaripalya Cross",,,,,
,,,"",2449,12.937618,77.627236,"Koramangala 80th Feet Road",,,,,
,,,"",3738,12.883451,77.606232,"Shirdi Sai Temple BDA 80ft Road",,,,,
,,,"",3737,13.1142275010838,77.5010595286786,"Shiluvepura",,,,,
,,,"",3739,12.9137328210123,77.4505036787687,"Shiridi Sai Temple",,,,,
,,,"",4241,13.1307382292098,77.3683880013876,"Veeranjanapura",,,,,
,,,"",4240,12.937603,77.534076,"Veerabhadranagara Bus Stop",,,,,
,,,"",4243,12.97399,77.50009,"Veeranna Palya",,,,,
,,,"",2450,12.9417025857,77.6159098092,"Koramangala 8th Block",,,,,
,,,"",4242,12.8290508129,77.4123085197,"Veeranjaneya Temple",,,,,
,,,"",4245,13.1053921022,77.55435328,"Veerasagara",,,,,
,,,"",2452,12.9372833949,77.6183693949,"Koramangala Kalyana Mantapa",,,,,
,,,"",4244,13.041633,77.613508,"Veerannapalya",,,,,
,,,"",2451,13.287433,77.774347,"Koramangala Gate",,,,,
,,,"",2479,12.9998897774164,77.6762811951645,"KR Puram Railway Station",,,,,
,,,"",4249,13.0240489520917,77.7364707068665,"Veerenahalli",,,,,
,,,"",2478,13.0114148672524,77.6986666186428,"KR Puram New Layout",,,,,
,,,"",4248,12.8986415452254,77.2783250789428,"Veeregowdana Doddi",,,,,
,,,"",2477,13.0081282368034,77.6951594410739,"KR Puram",,,,,
,,,"",4247,12.8395082594873,77.677159450198,"Veerasandra Gate",,,,,
,,,"",2476,12.959234,77.576973,"KR Market",,,,,
,,,"",4246,12.756432686,77.480696803,"Veerasandra",,,,,
,,,"",2475,12.906954,77.546095,"KR Hospital Uttarahalli",,,,,
,,,"",4255,13.279566,77.821108,"Venkatapura",,,,,
,,,"",2484,12.76266,77.61716,"Krishnadoddi Bannerghatta Road",,,,,
,,,"",4256,13.2799866823427,77.820262193579,"Venkatapura Gate",,,,,
,,,"",2485,12.9949865891256,77.6522978727095,"Krishnaiahnapalya/S.Nagara",,,,,
,,,"",4253,12.973944,77.595611,"Venkatappa Art Gallery",,,,,
,,,"",2482,12.94263202,77.57692669,"Krishna Rao Park",,,,,
,,,"",4254,12.697637,77.439788,"Venkatappa Layout",,,,,
,,,"",2483,12.9384868184718,77.4264318443764,"Krishna Sagar Hosakerahalli",,,,,
,,,"",4251,13.327525,77.733024,"Venkatagirikote",,,,,
,,,"",2480,13.000113,77.676704,"Krishanrajapuram Railway Station",,,,,
,,,"",4252,13.110825004017,77.604751645772,"Venkatala",,,,,
,,,"",2481,12.9128969181,77.5070049986,"Krishna Garden BHEL Layout",,,,,
,,,"",4250,12.85108,77.65761,"Velankani Electronic City",,,,,
,,,"",2469,12.9476647172,77.7755735815,"Kottur Cross",,,,,
,,,"",2468,12.987196,77.512133,"Kottigepalya",,,,,
,,,"",4258,13.0133447237,77.6167282183,"Venkateshapura Police Station",,,,,
,,,"",2465,12.877478339732,77.5840206024321,"Kothnuru Dinne",,,,,
,,,"",4257,13.0159689570237,77.6178370749804,"Venkateshapura",,,,,
,,,"",2464,12.8782367450646,77.5669182237677,"Kothnuru Cross",,,,,
,,,"",2467,12.98781438,77.5153472,"Kottige Palya Magadi Road",,,,,
,,,"",4259,13.1603129474246,77.6363925757607,"Venkateshwara College",,,,,
,,,"",2466,12.8785350546,77.5669495203,"Kothnuru Kanakapura Road",,,,,
,,,"",4264,13.039756855,77.4940503482,"Venugopal Nagara",,,,,
,,,"",2471,13.0211715501162,77.6790663878028,"Koudenahalli Cross",,,,,
,,,"",4265,13.03002086,77.58701231,"Veterinary College",,,,,
,,,"",2472,13.298071,77.629368,"Koyira Devana Halli Road",,,,,
,,,"",4266,12.965343995,77.56816037,"Veterinary Hospital",,,,,
,,,"",2473,12.9694431216188,77.5570420495663,"KP Agrahara 16th cross",,,,,
,,,"",4267,13.03027,77.58676,"Veternary College",,,,,
,,,"",2474,12.9771169682379,77.5852455232248,"KR Circle",,,,,
,,,"",4260,12.9933125619,77.4885368161,"Venkateshwara Layout",,,,,
,,,"",4261,13.071906,77.618792,"Venkateshwara Nagar Cross",,,,,
,,,"",4262,13.0748425807225,77.6190242150836,"Venkateshwara Nagara",,,,,
,,,"",4263,13.07181,77.618854,"Venkateshwaranagara Cross",,,,,
,,,"",2470,12.9453052953,77.7826772444,"Koturu",,,,,
,,,"",3706,12.952158,77.596097,"Shanthinagara KSRTC Qtrs",,,,,
,,,"",3707,12.88447,77.60329,"Shanthinikethan Layout",,,,,
,,,"",3704,12.95407042,77.59298565,"Shanthinagar TTMC",,,,,
,,,"",3705,13.0787983825232,77.3672572277882,"Shanthinagara",,,,,
,,,"",3708,12.88285,77.60345,"Shanthinikethana Layout",,,,,
,,,"",3709,12.8485140111,77.6853124704,"Shanthipura",,,,,
,,,"",2499,13.1438173908804,77.4122230651307,"Kuda Road uskur Cross",,,,,
,,,"",4269,12.961668,77.575321,"Victoria Hospitial",,,,,
,,,"",2498,12.976847738,77.721594125,"KTPO",,,,,
,,,"",4268,12.9647362250109,77.6775311299111,"Vibhuthipura Samudaya Bhavana",,,,,
,,,"",2497,12.92165,77.484138,"KST Society",,,,,
,,,"",3702,12.93679,77.57539,"Shanthi Talkies",,,,,
,,,"",3703,12.9548539594,77.5919630472,"Shanthinagar Bus Stand",,,,,
,,,"",3700,12.8772296140745,77.3463713597484,"Shanthi Nagara",,,,,
,,,"",3701,12.95446,77.59148,"Shanthi Nagara Bus Station",,,,,
,,,"",4273,13.0704167918683,77.5554490932497,"Vidhyaranyapura 1st Block",,,,,
,,,"",4274,13.16111,77.62679,"Vidya Nagara Cross",,,,,
,,,"",4271,13.015660617859,77.52348080202,"Vidhanasoudha Layout",,,,,
,,,"",4272,12.8537115063073,77.523235030656,"Vidhyanikethana School Cross",,,,,
,,,"",4277,12.9554912018619,77.5211784479873,"Vidyagiri Layout",,,,,
,,,"",4278,13.0046237974068,77.4873530131584,"Vidyamanyanagar",,,,,
,,,"",4275,12.9362775665,77.5596184563,"Vidya peeta Circle",,,,,
,,,"",4276,13.00428,77.55275,"vidya vardaka sanga school",,,,,
,,,"",4270,12.9805501085,77.5932044908,"Vidhana Soudha",,,,,
,,,"",2487,13.0180656743723,77.5412950298052,"Krishnananda Nagara Mahalakshmi Nagara",,,,,
,,,"",4279,13.1618610201026,77.6269400779802,"Vidyanagara Cross",,,,,
,,,"",2486,13.0184801482,77.5408464298,"Krishnananda Nagara",,,,,
,,,"",2489,12.96161187,77.57527904,"Krishnarajendra Market",,,,,
,,,"",2488,12.9230048228,77.5295943115,"Krishnappa Layout",,,,,
,,,"",4282,12.95074,77.48687,"Vidyanikethan Public School",,,,,
,,,"",4283,12.9356115405,77.5604404695,"Vidyapeeta Circle",,,,,
,,,"",2490,12.86770383,77.7670633,"Kristal Apartment Sarjapura road",,,,,
,,,"",4284,13.0839060533558,77.560243047386,"Vidyaranyapura",,,,,
,,,"",2491,12.9416964669,77.6217623055,"KRM Police station",,,,,
,,,"",4285,13.084056,77.561325,"Vidyaranyapura 6th Block",,,,,
,,,"",2492,13.0343995474498,77.4991414698028,"KRS Gowda Layout",,,,,
,,,"",4286,13.0763217341,77.5581010804,"Vidyaranyapura Post Office",,,,,
,,,"",2493,12.9237616248,77.6279971004,"Krupanidhi college",,,,,
,,,"",4287,13.047405,77.628619,"Vidyasagara Bus Stop",,,,,
,,,"",2494,12.923989,77.628638,"Krupanidhi College Madival",,,,,
,,,"",4288,12.994542,77.504387,"Vigneshwara Nagara",,,,,
,,,"",2495,13.01655,77.634308,"KSFC Layout Cross",,,,,
,,,"",4289,13.0030493997,77.6678413153,"Vijanapura",,,,,
,,,"",2496,12.879131,77.545406,"KSIT COLLEGE",,,,,
,,,"",4280,13.1598824304413,77.6406756224854,"Vidyanagara Devanahalli Road",,,,,
,,,"",4281,13.047498,77.596709,"Vidyaniketan School",,,,,
,,,"",1395,13.01868,77.55338,"Govardhan Talkies",,,,,
,,,"",1396,12.886987,77.603156,"Government Hospital",,,,,
,,,"",1393,13.0187438395838,77.5535012783265,"govardana talkies",,,,,
,,,"",1394,13.01761,77.55373,"Govardhan",,,,,
,,,"",1391,13.0351365823,77.6065437868,"GOUTHAM COLLEGE",,,,,
,,,"",1392,12.89233949,77.72836318,"Gouthamagara",,,,,
,,,"",1390,12.8846360586263,77.5825735923065,"Gourav Nagara",,,,,
,,,"",1389,13.1082157977,77.8502922971,"Gottipura",,,,,
,,,"",1388,12.8925148189514,77.4863480012081,"Gottigere Palya",,,,,
,,,"",1387,12.86223354,77.59047276,"Gottigere High School Himagiri",,,,,
,,,"",1386,12.86195091,77.59047392,"Gottigere High School",,,,,
,,,"",1382,13.0426575133094,77.7709898842408,"Goruvugere Gate",,,,,
,,,"",1383,13.0425622069013,77.7709113508295,"Gorvigere",,,,,
,,,"",1384,12.7213956857146,77.5271513008862,"Gottigehalli",,,,,
,,,"",1385,12.85618154,77.58879547,"Gottigere",,,,,
,,,"",1380,13.0419752095,77.3648965359,"Gorinabele",,,,,
,,,"",1381,12.9599154240823,77.5552392178182,"Goripalya Cross",,,,,
,,,"",1379,13.044178403657,77.3526624539588,"Goribelle",,,,,
,,,"",1376,13.0439930728099,77.7627635558124,"Goravigere gate",,,,,
,,,"",1375,13.0561925098,77.3579169251,"Goravanahalli Cross",,,,,
,,,"",1378,13.0294,77.540096,"Gorgunte Palya",,,,,
,,,"",1377,13.0425628826118,77.3679735654787,"Gorenabele Colony",,,,,
,,,"",1398,13.176932,77.590208,"Government School Tharahunise",,,,,
,,,"",1397,13.077495888088,77.6061912874113,"Government School",,,,,
,,,"",1399,13.0130909197,77.5544962753,"Government Soap Factory",,,,,
,,,"",1352,12.958419,77.651437,"Golden Enclave",,,,,
,,,"",1351,13.1505469834605,77.4117955498242,"Golahalli Railway Station",,,,,
,,,"",1350,13.0413037857712,77.5571444693165,"Gokula",,,,,
,,,"",1348,12.985245,77.458568,"Gnanashakti Nagar",,,,,
,,,"",1349,12.8147590037722,77.5784349582597,"Gobbaradha Factory",,,,,
,,,"",1346,12.92677,77.5269,"Globale Academy Bangarappa Nagara",,,,,
,,,"",1347,12.926496,77.493677,"Gnana Bodini School",,,,,
,,,"",1344,12.906755542447,77.5123289138152,"Glass House",,,,,
,,,"",1345,12.919377,77.502526,"Global Village",,,,,
,,,"",1342,12.967936,77.528456,"GKW Layout Bus Stand",,,,,
,,,"",1343,12.8763379902,77.5668517873,"Glass Factory",,,,,
,,,"",1341,12.96816,77.52852,"GKW Layout",,,,,
,,,"",1340,13.0095800898435,77.5545782093662,"GKW",,,,,
,,,"",1339,13.07854,77.57896,"GKVK Library",,,,,
,,,"",1335,12.9411146817542,77.5450312175464,"Girinagara Circle",,,,,
,,,"",1336,12.943108,77.544869,"Girinagara Cross",,,,,
,,,"",1337,12.9411185949155,77.5397700151701,"Girinagara Extention",,,,,
,,,"",1338,13.0729942,77.59298128,"GKVK",,,,,
,,,"",1331,12.7453606121525,77.5232919905287,"Girigowdana Doddi",,,,,
,,,"",1332,12.76054,77.52191,"Girigowdana Doddi Cross",,,,,
,,,"",1333,12.9432856466578,77.5444943025862,"Girinagar Cross",,,,,
,,,"",1334,12.941002,77.539347,"Girinagara 2ND Stage",,,,,
,,,"",1370,13.1413663086,77.426194232,"Gopalpura",,,,,
,,,"",1374,12.9792967625,77.3442172911,"Goravanahalli",,,,,
,,,"",1373,13.02882709,77.54031091,"Goragunte Palya",,,,,
,,,"",1372,12.8526880313533,77.7298971701805,"Gopasandra",,,,,
,,,"",1371,12.9806024954,77.5576470327,"Gopalpura Rajajinagara",,,,,
,,,"",1366,12.8179487307,77.4830184225,"Gopal Estates",,,,,
,,,"",1367,12.98597,77.70829,"Gopalan Mall",,,,,
,,,"",1364,12.99246,77.61323,"Goodwill Womens College",,,,,
,,,"",1365,12.852776294988,77.704149992291,"GOOLIMANGALA",,,,,
,,,"",1368,13.1412955972918,77.4261249421962,"Gopalapura",,,,,
,,,"",1369,12.876967974,77.4165591504,"Gopalnagara",,,,,
,,,"",4200,13.0232109781,77.8358548041,"Vaghata Near Hoskote",,,,,
,,,"",1361,12.912793034872,77.794420566484,"Gonighattapura",,,,,
,,,"",4201,12.8768529290323,77.3420822539721,"Vahale Gate",,,,,
,,,"",1360,12.909708400127,77.7856415275755,"Gonigattapura Cross",,,,,
,,,"",1363,12.9681187418378,77.5680068206731,"Goodshed Road Gate",,,,,
,,,"",1362,12.8325322364,77.4510382768,"Gonipura",,,,,
,,,"",1353,12.985855,77.597741,"Golden star Hotel",,,,,
,,,"",1354,12.8292679303025,77.6688061526587,"Gollahalli",,,,,
,,,"",1355,12.786525,77.394095,"Gollahalli Cross",,,,,
,,,"",1356,13.083636798799,77.675386484602,"Gollarahalli",,,,,
,,,"",1357,12.9884301,77.47284183,"Gollarahatti",,,,,
,,,"",1358,12.9752260797923,77.2792349464791,"Gollarapalya",,,,,
,,,"",1359,12.74063,77.64611,"Gollhalli",,,,,
,,,"",806,13.0805621389,77.666439442,"Chikka Gubbi",,,,,
,,,"",807,13.06582,77.651816,"Chikka Gubbi Cross",,,,,
,,,"",804,12.8912708536,77.7843211032,"Chikka Dasarahalli",,,,,
,,,"",805,12.8786066441351,77.5148753919976,"Chikka Gowdana palya",,,,,
,,,"",802,13.09422,77.58269,"Chikka Bommasandra",,,,,
,,,"",1319,13.0714454781,77.4229509383,"GEJJAGADAHALLI CROSS",,,,,
,,,"",803,13.1197597924517,77.5215835699412,"Chikka Byalakere",,,,,
,,,"",1318,13.0650234316,77.4304568488,"GEJJAGADAHALLI COLONY",,,,,
,,,"",800,13.080543,77.502555,"Chikka Bhanavara",,,,,
,,,"",1317,13.0607324839,77.4289832264,"Gejjagadahalli",,,,,
,,,"",801,13.05192721,77.48780348,"Chikka Bidarakallu",,,,,
,,,"",1316,12.99713,77.57322,"Geethanjali Talkies",,,,,
,,,"",1315,12.9956508000629,77.840565906315,"Geddalapura",,,,,
,,,"",1314,13.0308790269343,77.5775371290293,"Geddalahalli",,,,,
,,,"",159,13.2164219911739,77.5525915599752,"Aradeshanahalli Gate",,,,,
,,,"",1313,13.04827874,77.64535962,"Geddala Halli",,,,,
,,,"",158,13.2166138388129,77.5527151773448,"Aradeshanahalli Cross",,,,,
,,,"",1312,12.9181744732241,77.6978330697446,"Gear School",,,,,
,,,"",157,13.2164791413,77.5524645019,"Aradeshanahalli",,,,,
,,,"",1311,13.01328,77.50355,"GCL Factory",,,,,
,,,"",156,13.0303936441487,77.6211266024405,"Arabic college",,,,,
,,,"",1310,13.01357,77.70962,"Gayatri Layout",,,,,
,,,"",155,12.7860734425,77.5022926088,"APS College Somanahalli",,,,,
,,,"",154,13.0630650686193,77.8969061210452,"APPASANDRA",,,,,
,,,"",152,12.84296,77.687424,"APMC Fruit Market",,,,,
,,,"",153,12.9144367721107,77.6668162198303,"Appartments",,,,,
,,,"",150,12.7621138836146,77.4703683802793,"Apco Factory",,,,,
,,,"",151,12.94174,77.55591,"Apex Bank",,,,,
,,,"",1329,13.1745983290454,77.8165018851684,"Giddappanahalli",,,,,
,,,"",1328,12.974596,77.487792,"Gidadakonenahalli",,,,,
,,,"",1325,12.8877434676752,77.4443751908074,"Gerupalya",,,,,
,,,"",1324,13.0371705677553,77.3907304795574,"Gerahalli",,,,,
,,,"",169,12.713429,77.413806,"Arasu Colony",,,,,
,,,"",1327,12.9602116795093,77.4373860147471,"Gidada Palya",,,,,
,,,"",1326,13.0891645565476,77.5103295621451,"Ghanigara Halli",,,,,
,,,"",1321,13.0711729396364,77.5060734060558,"Geleyara Balaga",,,,,
,,,"",166,12.9919419531,77.5046968739,"Aralimara Sunkadakatte",,,,,
,,,"",1320,13.0304782558,77.3133687023,"GEJJAGAL PALYA",,,,,
,,,"",165,13.02474753992,77.6033484627041,"Aralimara Sulthanpalya",,,,,
,,,"",1323,13.005953,77.541117,"Geleyara Balaga Bus Stand",,,,,
,,,"",168,13.2736960996244,77.5092637314208,"Aralu Mallige",,,,,
,,,"",1322,13.0059110653,77.5411473401,"Geleyara Balaga AGB Layout",,,,,
,,,"",167,12.9304014333,77.3647934385,"Aralimarada Palya",,,,,
,,,"",161,13.20022176338,77.538051252254,"Arakere",,,,,
,,,"",162,12.890453,77.598208,"Arakere Gate",,,,,
,,,"",163,12.89015,77.59781667,"Arakere Gate Byrapura",,,,,
,,,"",1330,12.75667,77.62461,"Giddenahalli",,,,,
,,,"",164,12.8799269535,77.6244984102,"Aralimara",,,,,
,,,"",160,13.2761257795177,77.5594626870123,"Arahalli",,,,,
,,,"",824,13.0819034579747,77.5002161861082,"Chikkabanawara",,,,,
,,,"",825,13.0754586495,77.5047392026,"Chikkabanawara Railway Gate",,,,,
,,,"",822,13.0819445080855,77.5002850635462,"Chikkabanavara",,,,,
,,,"",823,13.0804946366192,77.5028111688546,"Chikkabanavara Market",,,,,
,,,"",828,13.2031089161,77.4331967253,"Chikkabelavangala Gate",,,,,
,,,"",829,13.0894392449,77.5561692193,"Chikkabettahalli",,,,,
,,,"",826,12.941997855237775,77.47978437709799,"Chikkabasthi",,,,,
,,,"",827,12.8792853003695,77.6328976522041,"Chikkabegur",,,,,
,,,"",179,12.88662,77.60715,"Arekere BTS Layout",,,,,
,,,"",178,12.9084641101308,77.5382305738626,"Arehalli Gate",,,,,
,,,"",177,12.9422499500793,77.8365562371901,"Arehalli Cross",,,,,
,,,"",176,12.7633003181795,77.7669643069281,"Arehalli",,,,,
,,,"",820,13.263734062907,77.532637333743,"Chikka Tumakur",,,,,
,,,"",821,13.1142241984962,77.4316790234142,"Chikka Veerana Palya",,,,,
,,,"",170,12.8145717457,77.669393057,"ARAVINDA LIMITED",,,,,
,,,"",171,12.8153514470467,77.6712514924455,"Aravindha LTD.",,,,,
,,,"",174,13.031756,77.758569,"Ardendale Gate Kannamangala",,,,,
,,,"",175,13.1537078146905,77.7165011090282,"Are Binnamangala",,,,,
,,,"",172,12.918625949,77.4524038564,"Archakara Badavane",,,,,
,,,"",173,12.9187242301763,77.4522935782387,"Archarakara Badavane",,,,,
,,,"",819,12.8596803825,77.7943274193,"CHIKKA TIRUPATHI  CROSS",,,,,
,,,"",1307,12.8409255810577,77.4700113388021,"Gaviyana Palya",,,,,
,,,"",811,13.1584653072,77.449213285,"Chikka Kukkanahalli",,,,,
,,,"",1306,12.94917,77.562764,"Gavigangadhareshwara Temple",,,,,
,,,"",812,12.7937486677524,77.4383398701946,"Chikka Kuntanahalli",,,,,
,,,"",1309,12.9990196683646,77.5600137223922,"Gayathrinagara",,,,,
,,,"",813,13.2302428829426,77.6911647648271,"Chikka Sanne",,,,,
,,,"",1308,13.0147740490314,77.3835167648745,"Gayathri Nagara Cross",,,,,
,,,"",814,13.0378679008816,77.3500802814273,"Chikka Thanda",,,,,
,,,"",815,12.8453968652,77.7435364388,"Chikka Thimmasandra",,,,,
,,,"",816,12.852662,77.730199,"Chikka Thimmasandra Gate",,,,,
,,,"",817,12.8952327320483,77.8669400289642,"Chikka Thirupathi",,,,,
,,,"",818,12.8959029866678,77.8670339716501,"Chikka Tirupathi",,,,,
,,,"",188,12.820906,77.514383,"Art of Living International Center",,,,,
,,,"",187,13.159782107019,77.418910051926,"Arjuna Bettahalli",,,,,
,,,"",1301,12.8925769942253,77.4862606190214,"Gattigere Palya",,,,,
,,,"",1300,12.8680302726881,77.7036694978079,"Gattahalli",,,,,
,,,"",189,13.2735898910272,77.5091737336475,"ARULUMALLIGE",,,,,
,,,"",1303,12.947993,77.562689,"Gavi Gangadhareshwara Temple",,,,,
,,,"",1302,12.883849,77.501885,"Gattigerepalya",,,,,
,,,"",1305,12.9491561146686,77.5627259047386,"Gavigangadeshwara Temple",,,,,
,,,"",1304,12.9360671542194,77.2437526239025,"Gavi Nagamangala Cross",,,,,
,,,"",810,12.716302,77.640566,"Chikka Indlawadi",,,,,
,,,"",180,12.89049,77.59802,"Arekere Gate",,,,,
,,,"",181,12.891283,77.593601,"Arekere lakshmi Layout",,,,,
,,,"",182,12.88932,77.59367,"Arekere MICO Layout",,,,,
,,,"",183,12.8097993714177,77.7750193336707,"Areneru",,,,,
,,,"",184,13.1851245354556,77.3250818208618,"Arevesandra gate",,,,,
,,,"",185,13.07963882,77.42427357,"Arishinakunte",,,,,
,,,"",186,13.200603064216,77.7735803750817,"Arishinakunte Sulibele",,,,,
,,,"",809,12.705901,77.645151,"Chikka Hosahalli",,,,,
,,,"",808,12.731442,77.706549,"Chikka Hagade Gate",,,,,
