arrival_time,departure_time,drop_off_type,pickup_type,shape_dist_traveled,stop_headsign,stop_id,stop_sequence,timepoint,trip_id
04:00:00,04:00:00,0,0,,,125,1,1,361C-1-8547,
08:25:00,08:25:00,0,0,,,3852,1,1,361A-1-8544,
18:55:00,18:55:00,0,0,,,3852,1,1,361A-1-8545,
05:50:00,05:50:00,0,0,,,125,1,1,361C-1-8550,
06:10:00,06:10:00,0,0,,,125,1,1,361C-1-8551,
04:50:00,04:50:00,0,0,,,125,1,1,361C-1-8548,
05:35:00,05:35:00,0,0,,,125,1,1,361C-1-8549,
07:10:00,07:10:00,0,0,,,125,1,1,361C-1-8554,
07:20:00,07:20:00,0,0,,,125,1,1,361C-1-8555,
06:30:00,06:30:00,0,0,,,125,1,1,361C-1-8552,
06:50:00,06:50:00,0,0,,,125,1,1,361C-1-8553,
08:00:00,08:00:00,0,0,,,125,1,1,361C-1-8558,
08:30:00,08:30:00,0,0,,,125,1,1,361C-1-8559,
07:30:00,07:30:00,0,0,,,125,1,1,361C-1-8556,
07:50:00,07:50:00,0,0,,,125,1,1,361C-1-8557,
17:50:00,17:50:00,0,0,,,349,1,1,365-1-8732,
19:30:00,19:30:00,0,0,,,349,1,1,365-1-8733,
20:20:00,20:20:00,0,0,,,349,1,1,365-1-8734,
20:30:00,20:30:00,0,0,,,349,1,1,365-1-8735,
15:15:00,15:15:00,0,0,,,349,1,1,365-1-8728,
16:40:00,16:40:00,0,0,,,349,1,1,365-1-8729,
17:20:00,17:20:00,0,0,,,349,1,1,365-1-8730,
17:35:00,17:35:00,0,0,,,349,1,1,365-1-8731,
10:35:00,10:35:00,0,0,,,349,1,1,365-1-8724,
12:10:00,12:10:00,0,0,,,349,1,1,365-1-8725,
12:30:00,12:30:00,0,0,,,349,1,1,365-1-8726,
14:50:00,14:50:00,0,0,,,349,1,1,365-1-8727,
07:30:00,07:30:00,0,0,,,349,1,1,365-1-8720,
09:05:00,09:05:00,0,0,,,349,1,1,365-1-8721,
09:05:00,09:05:00,0,0,,,349,1,1,365-1-8722,
10:10:00,10:10:00,0,0,,,349,1,1,365-1-8723,
19:15:00,19:15:00,0,0,,,2385,1,1,364G-1-8717,
16:25:00,16:25:00,0,0,,,2385,1,1,364G-1-8716,
07:25:00,07:25:00,0,0,,,349,1,1,365-1-8719,
05:15:00,05:15:00,0,0,,,349,1,1,365-1-8718,
10:30:00,10:30:00,0,0,,,2385,1,1,364G-1-8713,
08:45:00,08:45:00,0,0,,,2385,1,1,364G-1-8712,
15:15:00,15:15:00,0,0,,,2385,1,1,364G-1-8715,
13:05:00,13:05:00,0,0,,,2385,1,1,364G-1-8714,
05:00:00,05:00:00,0,0,,,2385,1,1,364G-1-8709,
20:10:00,20:10:00,0,0,,,1048,1,1,364D-1-8708,
08:20:00,08:20:00,0,0,,,2385,1,1,364G-1-8711,
06:50:00,06:50:00,0,0,,,2385,1,1,364G-1-8710,
11:25:00,11:25:00,0,0,,,1048,1,1,364D-1-8705,
09:00:00,09:00:00,0,0,,,1048,1,1,364D-1-8704,
18:15:00,18:15:00,0,0,,,1048,1,1,364D-1-8707,
15:50:00,15:50:00,0,0,,,1048,1,1,364D-1-8706,
17:50:00,17:50:00,0,0,,,533,1,1,365D-1-8766,
18:35:00,18:35:00,0,0,,,533,1,1,365D-1-8767,
17:35:00,17:35:00,0,0,,,533,1,1,365D-1-8764,
17:45:00,17:45:00,0,0,,,533,1,1,365D-1-8765,
16:35:00,16:35:00,0,0,,,533,1,1,365D-1-8762,
17:25:00,17:25:00,0,0,,,533,1,1,365D-1-8763,
13:40:00,13:40:00,0,0,,,533,1,1,365D-1-8760,
15:00:00,15:00:00,0,0,,,533,1,1,365D-1-8761,
11:10:00,11:10:00,0,0,,,533,1,1,365D-1-8758,
11:45:00,11:45:00,0,0,,,533,1,1,365D-1-8759,
10:25:00,10:25:00,0,0,,,533,1,1,365D-1-8756,
10:45:00,10:45:00,0,0,,,533,1,1,365D-1-8757,
09:50:00,09:50:00,0,0,,,533,1,1,365D-1-8754,
10:15:00,10:15:00,0,0,,,533,1,1,365D-1-8755,
09:20:00,09:20:00,0,0,,,533,1,1,365D-1-8752,
09:45:00,09:45:00,0,0,,,533,1,1,365D-1-8753,
09:15:00,09:15:00,0,0,,,533,1,1,365D-1-8751,
08:55:00,08:55:00,0,0,,,533,1,1,365D-1-8750,
08:15:00,08:15:00,0,0,,,533,1,1,365D-1-8749,
07:40:00,07:40:00,0,0,,,533,1,1,365D-1-8748,
07:15:00,07:15:00,0,0,,,533,1,1,365D-1-8747,
07:10:00,07:10:00,0,0,,,533,1,1,365D-1-8746,
07:05:00,07:05:00,0,0,,,533,1,1,365D-1-8745,
07:00:00,07:00:00,0,0,,,533,1,1,365D-1-8744,
06:20:00,06:20:00,0,0,,,533,1,1,365D-1-8743,
05:00:00,05:00:00,0,0,,,533,1,1,365D-1-8742,
04:30:00,04:30:00,0,0,,,533,1,1,365D-1-8741,
19:35:00,19:35:00,0,0,,,2716,1,1,365B-1-8740,
13:00:00,13:00:00,0,0,,,2716,1,1,365B-1-8739,
10:20:00,10:20:00,0,0,,,2716,1,1,365B-1-8738,
08:55:00,08:55:00,0,0,,,2716,1,1,365B-1-8737,
06:15:00,06:15:00,0,0,,,2716,1,1,365B-1-8736,
20:00:00,20:00:00,0,0,,,4411,1,1,364-1-8664,
05:30:00,05:30:00,0,0,,,182,1,1,364A-1-8665,
06:15:00,06:15:00,0,0,,,182,1,1,364A-1-8666,
06:55:00,06:55:00,0,0,,,182,1,1,364A-1-8667,
08:00:00,08:00:00,0,0,,,182,1,1,364A-1-8668,
08:25:00,08:25:00,0,0,,,182,1,1,364A-1-8669,
09:05:00,09:05:00,0,0,,,182,1,1,364A-1-8670,
10:10:00,10:10:00,0,0,,,182,1,1,364A-1-8671,
09:30:00,09:30:00,0,0,,,4411,1,1,364-1-8656,
11:05:00,11:05:00,0,0,,,4411,1,1,364-1-8657,
11:55:00,11:55:00,0,0,,,4411,1,1,364-1-8658,
13:45:00,13:45:00,0,0,,,4411,1,1,364-1-8659,
15:35:00,15:35:00,0,0,,,4411,1,1,364-1-8660,
16:00:00,16:00:00,0,0,,,4411,1,1,364-1-8661,
17:50:00,17:50:00,0,0,,,4411,1,1,364-1-8662,
18:00:00,18:00:00,0,0,,,4411,1,1,364-1-8663,
09:15:00,09:15:00,0,0,,,3301,1,1,363A-1-8649,
14:30:00,14:30:00,0,0,,,125,1,1,362S-1-8648,
13:45:00,13:45:00,0,0,,,3301,1,1,363A-1-8651,
11:45:00,11:45:00,0,0,,,3301,1,1,363A-1-8650,
18:10:00,18:10:00,0,0,,,3301,1,1,363A-1-8653,
16:10:00,16:10:00,0,0,,,3301,1,1,363A-1-8652,
08:40:00,08:40:00,0,0,,,4411,1,1,364-1-8655,
06:40:00,06:40:00,0,0,,,4411,1,1,364-1-8654,
21:10:00,21:10:00,0,0,,,410,1,1,362C-1-8641,
20:45:00,20:45:00,0,0,,,410,1,1,362C-1-8640,
17:05:00,17:05:00,0,0,,,3735,1,1,362F-1-8643,
21:50:00,21:50:00,0,0,,,410,1,1,362C-1-8642,
17:45:00,17:45:00,0,0,,,322,1,1,362K-1-8645,
10:15:00,10:15:00,0,0,,,322,1,1,362K-1-8644,
11:30:00,11:30:00,0,0,,,125,1,1,362S-1-8647,
08:00:00,08:00:00,0,0,,,125,1,1,362S-1-8646,
18:05:00,18:05:00,0,0,,,1048,1,1,364B-1-8698,
18:50:00,18:50:00,0,0,,,1048,1,1,364B-1-8699,
16:30:00,16:30:00,0,0,,,1048,1,1,364B-1-8696,
17:20:00,17:20:00,0,0,,,1048,1,1,364B-1-8697,
09:15:00,09:15:00,0,0,,,4293,1,1,364C-1-8702,
07:00:00,07:00:00,0,0,,,1048,1,1,364D-1-8703,
19:45:00,19:45:00,0,0,,,1048,1,1,364B-1-8700,
07:10:00,07:10:00,0,0,,,4293,1,1,364C-1-8701,
08:50:00,08:50:00,0,0,,,1048,1,1,364B-1-8690,
09:15:00,09:15:00,0,0,,,1048,1,1,364B-1-8691,
07:15:00,07:15:00,0,0,,,1048,1,1,364B-1-8688,
08:35:00,08:35:00,0,0,,,1048,1,1,364B-1-8689,
15:20:00,15:20:00,0,0,,,1048,1,1,364B-1-8694,
15:40:00,15:40:00,0,0,,,1048,1,1,364B-1-8695,
11:20:00,11:20:00,0,0,,,1048,1,1,364B-1-8692,
11:40:00,11:40:00,0,0,,,1048,1,1,364B-1-8693,
21:45:00,21:45:00,0,0,,,182,1,1,364A-1-8683,
19:15:00,19:15:00,0,0,,,182,1,1,364A-1-8682,
18:35:00,18:35:00,0,0,,,182,1,1,364A-1-8681,
18:15:00,18:15:00,0,0,,,182,1,1,364A-1-8680,
06:50:00,06:50:00,0,0,,,1048,1,1,364B-1-8687,
06:35:00,06:35:00,0,0,,,1048,1,1,364B-1-8686,
05:20:00,05:20:00,0,0,,,1048,1,1,364B-1-8685,
05:00:00,05:00:00,0,0,,,1048,1,1,364B-1-8684,
13:50:00,13:50:00,0,0,,,182,1,1,364A-1-8675,
13:20:00,13:20:00,0,0,,,182,1,1,364A-1-8674,
11:40:00,11:40:00,0,0,,,182,1,1,364A-1-8673,
11:00:00,11:00:00,0,0,,,182,1,1,364A-1-8672,
17:05:00,17:05:00,0,0,,,182,1,1,364A-1-8679,
16:25:00,16:25:00,0,0,,,182,1,1,364A-1-8678,
15:35:00,15:35:00,0,0,,,182,1,1,364A-1-8677,
14:30:00,14:30:00,0,0,,,182,1,1,364A-1-8676,
17:10:00,17:10:00,0,0,,,4314,1,1,415-1-9868,
17:30:00,17:30:00,0,0,,,4314,1,1,415-1-9869,
17:35:00,17:35:00,0,0,,,4314,1,1,415-1-9870,
18:00:00,18:00:00,0,0,,,4314,1,1,415-1-9871,
15:35:00,15:35:00,0,0,,,4314,1,1,415-1-9864,
15:50:00,15:50:00,0,0,,,4314,1,1,415-1-9865,
16:05:00,16:05:00,0,0,,,4314,1,1,415-1-9866,
16:50:00,16:50:00,0,0,,,4314,1,1,415-1-9867,
14:05:00,14:05:00,0,0,,,4314,1,1,415-1-9860,
14:35:00,14:35:00,0,0,,,4314,1,1,415-1-9861,
14:55:00,14:55:00,0,0,,,4314,1,1,415-1-9862,
15:15:00,15:15:00,0,0,,,4314,1,1,415-1-9863,
11:50:00,11:50:00,0,0,,,4314,1,1,415-1-9856,
13:05:00,13:05:00,0,0,,,4314,1,1,415-1-9857,
13:25:00,13:25:00,0,0,,,4314,1,1,415-1-9858,
13:45:00,13:45:00,0,0,,,4314,1,1,415-1-9859,
07:00:00,07:00:00,0,0,,,4314,1,1,415B-1-9903,
06:25:00,06:25:00,0,0,,,4314,1,1,415B-1-9902,
08:05:00,08:05:00,0,0,,,4314,1,1,415B-1-9905,
07:10:00,07:10:00,0,0,,,4314,1,1,415B-1-9904,
21:00:00,21:00:00,0,0,,,4314,1,1,415-1-9881,
20:50:00,20:50:00,0,0,,,4314,1,1,415-1-9880,
05:30:00,05:30:00,0,0,,,4314,1,1,415B-1-9901,
21:35:00,21:35:00,0,0,,,4314,1,1,415-1-9882,
19:50:00,19:50:00,0,0,,,4314,1,1,415-1-9877,
19:30:00,19:30:00,0,0,,,4314,1,1,415-1-9876,
20:15:00,20:15:00,0,0,,,4314,1,1,415-1-9879,
20:10:00,20:10:00,0,0,,,4314,1,1,415-1-9878,
18:40:00,18:40:00,0,0,,,4314,1,1,415-1-9873,
18:25:00,18:25:00,0,0,,,4314,1,1,415-1-9872,
19:00:00,19:00:00,0,0,,,4314,1,1,415-1-9875,
18:55:00,18:55:00,0,0,,,4314,1,1,415-1-9874,
05:50:00,05:50:00,0,0,,,4314,1,1,415-1-9838,
06:10:00,06:10:00,0,0,,,4314,1,1,415-1-9839,
21:05:00,21:05:00,0,0,,,2373,1,1,414-1-9836,
05:30:00,05:30:00,0,0,,,4314,1,1,415-1-9837,
17:20:00,17:20:00,0,0,,,2373,1,1,414-1-9834,
19:00:00,19:00:00,0,0,,,2373,1,1,414-1-9835,
11:10:00,11:10:00,0,0,,,2373,1,1,414-1-9832,
15:15:00,15:15:00,0,0,,,2373,1,1,414-1-9833,
07:25:00,07:25:00,0,0,,,2373,1,1,414-1-9830,
09:05:00,09:05:00,0,0,,,2373,1,1,414-1-9831,
18:05:00,18:05:00,0,0,,,2140,1,1,412A-1-9828,
05:45:00,05:45:00,0,0,,,2373,1,1,414-1-9829,
14:25:00,14:25:00,0,0,,,2140,1,1,412A-1-9826,
16:05:00,16:05:00,0,0,,,2140,1,1,412A-1-9827,
10:40:00,10:40:00,0,0,,,2140,1,1,412A-1-9824,
12:45:00,12:45:00,0,0,,,2140,1,1,412A-1-9825,
11:35:00,11:35:00,0,0,,,4314,1,1,415-1-9855,
11:05:00,11:05:00,0,0,,,4314,1,1,415-1-9854,
10:45:00,10:45:00,0,0,,,4314,1,1,415-1-9853,
10:25:00,10:25:00,0,0,,,4314,1,1,415-1-9852,
10:05:00,10:05:00,0,0,,,4314,1,1,415-1-9851,
09:40:00,09:40:00,0,0,,,4314,1,1,415-1-9850,
09:10:00,09:10:00,0,0,,,4314,1,1,415-1-9849,
08:50:00,08:50:00,0,0,,,4314,1,1,415-1-9848,
08:45:00,08:45:00,0,0,,,4314,1,1,415-1-9847,
08:30:00,08:30:00,0,0,,,4314,1,1,415-1-9846,
08:10:00,08:10:00,0,0,,,4314,1,1,415-1-9845,
07:40:00,07:40:00,0,0,,,4314,1,1,415-1-9844,
07:25:00,07:25:00,0,0,,,4314,1,1,415-1-9843,
07:20:00,07:20:00,0,0,,,4314,1,1,415-1-9842,
07:00:00,07:00:00,0,0,,,4314,1,1,415-1-9841,
06:40:00,06:40:00,0,0,,,4314,1,1,415-1-9840,
14:00:00,14:00:00,0,0,,,4314,1,1,415F-1-9946,
14:40:00,14:40:00,0,0,,,4314,1,1,415F-1-9947,
15:40:00,15:40:00,0,0,,,4314,1,1,415F-1-9948,
16:30:00,16:30:00,0,0,,,4314,1,1,415F-1-9949,
17:45:00,17:45:00,0,0,,,4314,1,1,415F-1-9950,
18:05:00,18:05:00,0,0,,,4314,1,1,415F-1-9951,
19:25:00,19:25:00,0,0,,,4314,1,1,415F-1-9952,
20:10:00,20:10:00,0,0,,,4314,1,1,415F-1-9953,
05:45:00,05:45:00,0,0,,,4314,1,1,415F-1-9938,
06:45:00,06:45:00,0,0,,,4314,1,1,415F-1-9939,
07:25:00,07:25:00,0,0,,,4314,1,1,415F-1-9940,
08:25:00,08:25:00,0,0,,,4314,1,1,415F-1-9941,
09:30:00,09:30:00,0,0,,,4314,1,1,415F-1-9942,
10:05:00,10:05:00,0,0,,,4314,1,1,415F-1-9943,
11:05:00,11:05:00,0,0,,,4314,1,1,415F-1-9944,
12:10:00,12:10:00,0,0,,,4314,1,1,415F-1-9945,
10:25:00,10:25:00,0,0,,,91,1,1,415H-1-9963,
07:50:00,07:50:00,0,0,,,91,1,1,415H-1-9962,
14:45:00,14:45:00,0,0,,,91,1,1,415H-1-9965,
12:15:00,12:15:00,0,0,,,91,1,1,415H-1-9964,
17:55:00,17:55:00,0,0,,,91,1,1,415H-1-9967,
16:35:00,16:35:00,0,0,,,91,1,1,415H-1-9966,
06:05:00,06:05:00,0,0,,,749,1,1,415J-1-9969,
19:45:00,19:45:00,0,0,,,91,1,1,415H-1-9968,
08:10:00,08:10:00,0,0,,,3686,1,1,415G-1-9955,
06:30:00,06:30:00,0,0,,,3686,1,1,415G-1-9954,
12:10:00,12:10:00,0,0,,,3686,1,1,415G-1-9957,
09:50:00,09:50:00,0,0,,,3686,1,1,415G-1-9956,
15:30:00,15:30:00,0,0,,,3686,1,1,415G-1-9959,
13:50:00,13:50:00,0,0,,,3686,1,1,415G-1-9958,
19:30:00,19:30:00,0,0,,,3686,1,1,415G-1-9961,
17:10:00,17:10:00,0,0,,,3686,1,1,415G-1-9960,
16:10:00,16:10:00,0,0,,,4314,1,1,415B-1-9916,
16:45:00,16:45:00,0,0,,,4314,1,1,415B-1-9917,
15:05:00,15:05:00,0,0,,,4314,1,1,415B-1-9914,
15:35:00,15:35:00,0,0,,,4314,1,1,415B-1-9915,
19:05:00,19:05:00,0,0,,,4314,1,1,415B-1-9920,
19:20:00,19:20:00,0,0,,,4314,1,1,415B-1-9921,
17:15:00,17:15:00,0,0,,,4314,1,1,415B-1-9918,
17:50:00,17:50:00,0,0,,,4314,1,1,415B-1-9919,
09:45:00,09:45:00,0,0,,,4314,1,1,415B-1-9908,
10:45:00,10:45:00,0,0,,,4314,1,1,415B-1-9909,
08:40:00,08:40:00,0,0,,,4314,1,1,415B-1-9906,
09:00:00,09:00:00,0,0,,,4314,1,1,415B-1-9907,
12:25:00,12:25:00,0,0,,,4314,1,1,415B-1-9912,
14:05:00,14:05:00,0,0,,,4314,1,1,415B-1-9913,
11:15:00,11:15:00,0,0,,,4314,1,1,415B-1-9910,
11:50:00,11:50:00,0,0,,,4314,1,1,415B-1-9911,
05:15:00,05:15:00,0,0,,,91,1,1,415E-1-9933,
20:05:00,20:05:00,0,0,,,3425,1,1,415D-1-9932,
18:15:00,18:15:00,0,0,,,3425,1,1,415D-1-9931,
16:00:00,16:00:00,0,0,,,3425,1,1,415D-1-9930,
16:45:00,16:45:00,0,0,,,91,1,1,415E-1-9937,
14:20:00,14:20:00,0,0,,,91,1,1,415E-1-9936,
09:40:00,09:40:00,0,0,,,91,1,1,415E-1-9935,
07:40:00,07:40:00,0,0,,,91,1,1,415E-1-9934,
05:15:00,05:15:00,0,0,,,3425,1,1,415D-1-9925,
21:00:00,21:00:00,0,0,,,4314,1,1,415B-1-9924,
20:45:00,20:45:00,0,0,,,4314,1,1,415B-1-9923,
19:30:00,19:30:00,0,0,,,4314,1,1,415B-1-9922,
14:10:00,14:10:00,0,0,,,3425,1,1,415D-1-9929,
11:00:00,11:00:00,0,0,,,3425,1,1,415D-1-9928,
08:45:00,08:45:00,0,0,,,3425,1,1,415D-1-9927,
06:55:00,06:55:00,0,0,,,3425,1,1,415D-1-9926,
16:00:00,16:00:00,0,0,,,2299,1,1,43B-1-10007,
15:50:00,15:50:00,0,0,,,2299,1,1,43B-1-10006,
16:40:00,16:40:00,0,0,,,2299,1,1,43B-1-10009,
16:15:00,16:15:00,0,0,,,2299,1,1,43B-1-10008,
14:25:00,14:25:00,0,0,,,2299,1,1,43B-1-10003,
14:10:00,14:10:00,0,0,,,2299,1,1,43B-1-10002,
15:45:00,15:45:00,0,0,,,2299,1,1,43B-1-10005,
15:00:00,15:00:00,0,0,,,2299,1,1,43B-1-10004,
18:45:00,18:45:00,0,0,,,2299,1,1,43B-1-10015,
18:25:00,18:25:00,0,0,,,2299,1,1,43B-1-10014,
20:10:00,20:10:00,0,0,,,2299,1,1,43B-1-10017,
19:50:00,19:50:00,0,0,,,2299,1,1,43B-1-10016,
17:45:00,17:45:00,0,0,,,2299,1,1,43B-1-10011,
17:40:00,17:40:00,0,0,,,2299,1,1,43B-1-10010,
18:05:00,18:05:00,0,0,,,2299,1,1,43B-1-10013,
18:00:00,18:00:00,0,0,,,2299,1,1,43B-1-10012,
08:05:00,08:05:00,0,0,,,2299,1,1,43C-1-10022,
08:50:00,08:50:00,0,0,,,2299,1,1,43C-1-10023,
09:35:00,09:35:00,0,0,,,2299,1,1,43C-1-10024,
10:05:00,10:05:00,0,0,,,2299,1,1,43C-1-10025,
20:20:00,20:20:00,0,0,,,2299,1,1,43B-1-10018,
20:30:00,20:30:00,0,0,,,2299,1,1,43B-1-10019,
22:25:00,22:25:00,0,0,,,2299,1,1,43B-1-10020,
06:20:00,06:20:00,0,0,,,2299,1,1,43C-1-10021,
14:35:00,14:35:00,0,0,,,2299,1,1,43C-1-10030,
16:00:00,16:00:00,0,0,,,2299,1,1,43C-1-10031,
16:35:00,16:35:00,0,0,,,2299,1,1,43C-1-10032,
16:50:00,16:50:00,0,0,,,2299,1,1,43C-1-10033,
10:50:00,10:50:00,0,0,,,2299,1,1,43C-1-10026,
12:00:00,12:00:00,0,0,,,2299,1,1,43C-1-10027,
14:00:00,14:00:00,0,0,,,2299,1,1,43C-1-10028,
14:25:00,14:25:00,0,0,,,2299,1,1,43C-1-10029,
20:05:00,20:05:00,0,0,,,749,1,1,415J-1-9977,
18:35:00,18:35:00,0,0,,,749,1,1,415J-1-9976,
16:45:00,16:45:00,0,0,,,749,1,1,415J-1-9975,
15:25:00,15:25:00,0,0,,,749,1,1,415J-1-9974,
12:20:00,12:20:00,0,0,,,749,1,1,415J-1-9973,
10:45:00,10:45:00,0,0,,,749,1,1,415J-1-9972,
08:50:00,08:50:00,0,0,,,749,1,1,415J-1-9971,
07:25:00,07:25:00,0,0,,,749,1,1,415J-1-9970,
08:25:00,08:25:00,0,0,,,2299,1,1,43B-1-9985,
08:10:00,08:10:00,0,0,,,2299,1,1,43B-1-9984,
08:00:00,08:00:00,0,0,,,2299,1,1,43B-1-9983,
07:40:00,07:40:00,0,0,,,2299,1,1,43B-1-9982,
07:00:00,07:00:00,0,0,,,2299,1,1,43B-1-9981,
06:45:00,06:45:00,0,0,,,2299,1,1,43B-1-9980,
06:00:00,06:00:00,0,0,,,2299,1,1,43B-1-9979,
21:35:00,21:35:00,0,0,,,749,1,1,415J-1-9978,
10:20:00,10:20:00,0,0,,,2299,1,1,43B-1-9992,
10:40:00,10:40:00,0,0,,,2299,1,1,43B-1-9993,
09:50:00,09:50:00,0,0,,,2299,1,1,43B-1-9990,
10:05:00,10:05:00,0,0,,,2299,1,1,43B-1-9991,
09:20:00,09:20:00,0,0,,,2299,1,1,43B-1-9988,
09:25:00,09:25:00,0,0,,,2299,1,1,43B-1-9989,
08:30:00,08:30:00,0,0,,,2299,1,1,43B-1-9986,
08:50:00,08:50:00,0,0,,,2299,1,1,43B-1-9987,
13:55:00,13:55:00,0,0,,,2299,1,1,43B-1-10000,
14:00:00,14:00:00,0,0,,,2299,1,1,43B-1-10001,
12:35:00,12:35:00,0,0,,,2299,1,1,43B-1-9998,
13:10:00,13:10:00,0,0,,,2299,1,1,43B-1-9999,
12:05:00,12:05:00,0,0,,,2299,1,1,43B-1-9996,
12:20:00,12:20:00,0,0,,,2299,1,1,43B-1-9997,
11:30:00,11:30:00,0,0,,,2299,1,1,43B-1-9994,
11:35:00,11:35:00,0,0,,,2299,1,1,43B-1-9995,
05:30:00,05:30:00,0,0,,,2299,1,1,43G-1-10067,
21:50:00,21:50:00,0,0,,,2299,1,1,43E-1-10066,
08:40:00,08:40:00,0,0,,,2299,1,1,43G-1-10069,
06:50:00,06:50:00,0,0,,,2299,1,1,43G-1-10068,
11:20:00,11:20:00,0,0,,,2299,1,1,43G-1-10071,
10:00:00,10:00:00,0,0,,,2299,1,1,43G-1-10070,
17:30:00,17:30:00,0,0,,,2299,1,1,43G-1-10073,
15:45:00,15:45:00,0,0,,,2299,1,1,43G-1-10072,
20:10:00,20:10:00,0,0,,,2299,1,1,43G-1-10075,
18:50:00,18:50:00,0,0,,,2299,1,1,43G-1-10074,
07:05:00,07:05:00,0,0,,,2299,1,1,43H-1-10077,
21:55:00,21:55:00,0,0,,,2299,1,1,43G-1-10076,
08:55:00,08:55:00,0,0,,,2299,1,1,43H-1-10079,
08:20:00,08:20:00,0,0,,,2299,1,1,43H-1-10078,
11:20:00,11:20:00,0,0,,,2299,1,1,43H-1-10081,
10:20:00,10:20:00,0,0,,,2299,1,1,43H-1-10080,
12:45:00,12:45:00,0,0,,,2299,1,1,43H-1-10082,
14:55:00,14:55:00,0,0,,,2299,1,1,43H-1-10083,
16:15:00,16:15:00,0,0,,,2299,1,1,43H-1-10084,
18:50:00,18:50:00,0,0,,,2299,1,1,43H-1-10085,
05:00:00,05:00:00,0,0,,,2299,1,1,43J-1-10086,
06:40:00,06:40:00,0,0,,,2299,1,1,43J-1-10087,
08:35:00,08:35:00,0,0,,,2299,1,1,43J-1-10088,
10:40:00,10:40:00,0,0,,,2299,1,1,43J-1-10089,
15:45:00,15:45:00,0,0,,,2299,1,1,43J-1-10090,
18:20:00,18:20:00,0,0,,,2299,1,1,43J-1-10091,
20:30:00,20:30:00,0,0,,,2299,1,1,43J-1-10092,
09:05:00,09:05:00,0,0,,,2299,1,1,43M-1-10093,
11:15:00,11:15:00,0,0,,,2299,1,1,43M-1-10094,
13:50:00,13:50:00,0,0,,,2299,1,1,43M-1-10095,
16:00:00,16:00:00,0,0,,,2299,1,1,43M-1-10096,
18:25:00,18:25:00,0,0,,,2299,1,1,43M-1-10097,
06:45:00,06:45:00,0,0,,,2299,1,1,43E-1-10037,
20:35:00,20:35:00,0,0,,,2299,1,1,43C-1-10036,
19:00:00,19:00:00,0,0,,,2299,1,1,43C-1-10035,
18:40:00,18:40:00,0,0,,,2299,1,1,43C-1-10034,
08:20:00,08:20:00,0,0,,,2299,1,1,43E-1-10041,
08:15:00,08:15:00,0,0,,,2299,1,1,43E-1-10040,
07:35:00,07:35:00,0,0,,,2299,1,1,43E-1-10039,
07:15:00,07:15:00,0,0,,,2299,1,1,43E-1-10038,
10:00:00,10:00:00,0,0,,,2299,1,1,43E-1-10045,
09:55:00,09:55:00,0,0,,,2299,1,1,43E-1-10044,
09:15:00,09:15:00,0,0,,,2299,1,1,43E-1-10043,
08:55:00,08:55:00,0,0,,,2299,1,1,43E-1-10042,
13:00:00,13:00:00,0,0,,,2299,1,1,43E-1-10049,
12:00:00,12:00:00,0,0,,,2299,1,1,43E-1-10048,
10:55:00,10:55:00,0,0,,,2299,1,1,43E-1-10047,
10:40:00,10:40:00,0,0,,,2299,1,1,43E-1-10046,
14:45:00,14:45:00,0,0,,,2299,1,1,43E-1-10052,
15:15:00,15:15:00,0,0,,,2299,1,1,43E-1-10053,
13:40:00,13:40:00,0,0,,,2299,1,1,43E-1-10050,
14:30:00,14:30:00,0,0,,,2299,1,1,43E-1-10051,
16:35:00,16:35:00,0,0,,,2299,1,1,43E-1-10056,
16:55:00,16:55:00,0,0,,,2299,1,1,43E-1-10057,
15:35:00,15:35:00,0,0,,,2299,1,1,43E-1-10054,
16:10:00,16:10:00,0,0,,,2299,1,1,43E-1-10055,
18:35:00,18:35:00,0,0,,,2299,1,1,43E-1-10060,
18:50:00,18:50:00,0,0,,,2299,1,1,43E-1-10061,
17:50:00,17:50:00,0,0,,,2299,1,1,43E-1-10058,
18:20:00,18:20:00,0,0,,,2299,1,1,43E-1-10059,
20:40:00,20:40:00,0,0,,,2299,1,1,43E-1-10064,
20:45:00,20:45:00,0,0,,,2299,1,1,43E-1-10065,
19:45:00,19:45:00,0,0,,,2299,1,1,43E-1-10062,
20:10:00,20:10:00,0,0,,,2299,1,1,43E-1-10063,
09:55:00,09:55:00,0,0,,,2299,1,1,45D-1-10161,
09:50:00,09:50:00,0,0,,,2299,1,1,45D-1-10160,
09:45:00,09:45:00,0,0,,,2299,1,1,45D-1-10159,
09:35:00,09:35:00,0,0,,,2299,1,1,45D-1-10158,
09:25:00,09:25:00,0,0,,,2299,1,1,45D-1-10157,
09:15:00,09:15:00,0,0,,,2299,1,1,45D-1-10156,
09:10:00,09:10:00,0,0,,,2299,1,1,45D-1-10155,
08:55:00,08:55:00,0,0,,,2299,1,1,45D-1-10154,
08:40:00,08:40:00,0,0,,,2299,1,1,45D-1-10153,
08:20:00,08:20:00,0,0,,,2299,1,1,45D-1-10152,
07:50:00,07:50:00,0,0,,,2299,1,1,45D-1-10151,
07:45:00,07:45:00,0,0,,,2299,1,1,45D-1-10150,
07:35:00,07:35:00,0,0,,,2299,1,1,45D-1-10149,
07:05:00,07:05:00,0,0,,,2299,1,1,45D-1-10148,
07:00:00,07:00:00,0,0,,,2299,1,1,45D-1-10147,
06:45:00,06:45:00,0,0,,,2299,1,1,45D-1-10146,
